id	node-kind	note	unit-type	class	chapter	status	source
EFF.GRTJB.163	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:5579
EFF.GRTJB.164	eff-unit	GRTJB	run-record	record	F	OPEN	EFF-GRTJB.md:5659
EFF.GRTJB.165	eff-unit	GRTJB	acceptance-box	record	F	OPEN	EFF-GRTJB.md:5697
EFF.GRTJB.166	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:5738
EFF.GRTJB.167	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:5774
EFF.GRTJB.168	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:5809
EFF.GRTJB.169	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:5851
EFF.GRTJB.170	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:5889
EFF.GRTJB.171	eff-unit	GRTJB	changes-record	record	F	OPEN	EFF-GRTJB.md:5926
EFF.GRTJB.172	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:5959
EFF.GRTJB.173	eff-unit	GRTJB	supplier-finding	record	F	OPEN	EFF-GRTJB.md:6033
EFF.GRTJC.01	eff-unit	GRTJC	scope record	record	F	OPEN	EFF-GRTJC.md:252
EFF.GRTJC.02	eff-unit	GRTJC	scope record	record	F	OPEN	EFF-GRTJC.md:270
EFF.GRTJC.03	eff-unit	GRTJC	instrument-record	record	F	OPEN	EFF-GRTJC.md:307
EFF.GRTJC.04	eff-unit	GRTJC	instrument-record	record	F	OPEN	EFF-GRTJC.md:340
EFF.GRTJC.05	eff-unit	GRTJC	?	record	F	OPEN	EFF-GRTJC.md:369
EFF.GRTJC.11	eff-unit	GRTJC	run-record	record	F	OPEN	EFF-GRTJC.md:440
EFF.GRTJC.12	eff-unit	GRTJC	run-record	record	F	OPEN	EFF-GRTJC.md:489
EFF.GRTJC.13	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:520
EFF.GRTJC.14	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:555
EFF.GRTJC.15	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:585
EFF.GRTJC.16	eff-unit	GRTJC	run-record	record	F	OPEN	EFF-GRTJC.md:606
EFF.GRTJC.17	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:634
EFF.GRTJC.18	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:672
EFF.GRTJC.19	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:695
EFF.GRTJC.20	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:720
EFF.GRTJC.21	eff-unit	GRTJC	run-record	record	F	OPEN	EFF-GRTJC.md:753
EFF.GRTJC.22	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:779
EFF.GRTJC.23	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:804
EFF.GRTJC.24	eff-unit	GRTJC	instrument-record	record	F	OPEN	EFF-GRTJC.md:832
EFF.GRTJC.25	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:857
EFF.GRTJC.26	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:881
EFF.GRTJC.27	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:900
EFF.GRTJC.28	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:935
EFF.GRTJC.29	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:954
EFF.GRTJC.30	eff-unit	GRTJC	run-record	record	F	OPEN	EFF-GRTJC.md:977
EFF.GRTJC.31	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:1011
EFF.GRTJC.32	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:1060
EFF.GRTJC.33	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:1086
EFF.GRTJC.34	eff-unit	GRTJC	instrument-record	record	F	OPEN	EFF-GRTJC.md:1119
EFF.GRTJC.35	eff-unit	GRTJC	run-record	record	F	OPEN	EFF-GRTJC.md:1153
EFF.GRTJC.36	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:1182
EFF.GRTJC.37	eff-unit	GRTJC	instrument-record	record	F	OPEN	EFF-GRTJC.md:1224
EFF.GRTJC.38	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:1260
EFF.GRTJC.39	eff-unit	GRTJC	instrument-record	record	F	OPEN	EFF-GRTJC.md:1289
EFF.GRTJC.40	eff-unit	GRTJC	fence	record	F	OPEN	EFF-GRTJC.md:1322
EFF.GRTJC.41	eff-unit	GRTJC	hypothesis	math	F	OPEN	EFF-GRTJC.md:1341
EFF.GRTJC.42	eff-unit	GRTJC	hypothesis	math	F	OPEN	EFF-GRTJC.md:1373
EFF.GRTJC.43	eff-unit	GRTJC	hypothesis	math	F	OPEN	EFF-GRTJC.md:1402
EFF.GRTJC.44	eff-unit	GRTJC	hypothesis	math	F	OPEN	EFF-GRTJC.md:1498
EFF.GRTJC.45	eff-unit	GRTJC	hypothesis	math	F	OPEN	EFF-GRTJC.md:1530
EFF.GRTJC.46	eff-unit	GRTJC	scope record	record	F	OPEN	EFF-GRTJC.md:1556
EFF.GRTJC.47	eff-unit	GRTJC	definition	math	F	OPEN	EFF-GRTJC.md:1607
EFF.GRTJC.48	eff-unit	GRTJC	definition	math	F	OPEN	EFF-GRTJC.md:1627
EFF.GRTJC.49	eff-unit	GRTJC	definition	math	F	OPEN	EFF-GRTJC.md:1654
EFF.GRTJC.50	eff-unit	GRTJC	definition	math	F	OPEN	EFF-GRTJC.md:1680
EFF.GRTJC.51	eff-unit	GRTJC	definition	math	F	OPEN	EFF-GRTJC.md:1708
EFF.GRTJC.52	eff-unit	GRTJC	definition	math	F	OPEN	EFF-GRTJC.md:1736
EFF.GRTJC.53	eff-unit	GRTJC	definition	math	F	OPEN	EFF-GRTJC.md:1770
EFF.GRTJC.54	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:1793
EFF.GRTJC.55	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:1867
EFF.GRTJC.56	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:1902
EFF.GRTJC.57	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:1940
EFF.GRTJC.58	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:1964
EFF.GRTJC.59	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:1985
EFF.GRTJC.60	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2006
EFF.GRTJC.61	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2037
EFF.GRTJC.62	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2073
EFF.GRTJC.63	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2127
EFF.GRTJC.64	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:2182
EFF.GRTJC.65	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2248
EFF.GRTJC.66	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2300
EFF.GRTJC.67	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2327
EFF.GRTJC.68	eff-unit	GRTJC	definition	math	F	OPEN	EFF-GRTJC.md:2355
EFF.GRTJC.69	eff-unit	GRTJC	hypothesis	math	F	OPEN	EFF-GRTJC.md:2387
EFF.GRTJC.70	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2470
EFF.GRTJC.71	eff-unit	GRTJC	definition	math	F	OPEN	EFF-GRTJC.md:2504
EFF.GRTJC.72	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2545
EFF.GRTJC.73	eff-unit	GRTJC	definition	math	F	OPEN	EFF-GRTJC.md:2573
EFF.GRTJC.74	eff-unit	GRTJC	TABLE	record	F	OPEN	EFF-GRTJC.md:2616
EFF.GRTJC.75	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2650
EFF.GRTJC.76	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2707
EFF.GRTJC.77	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2736
EFF.GRTJC.78	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2781
EFF.GRTJC.79	eff-unit	GRTJC	scope record	record	F	OPEN	EFF-GRTJC.md:2810
EFF.GRTJC.80	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:2862
EFF.GRTJC.81	eff-unit	GRTJC	TABLE	record	F	OPEN	EFF-GRTJC.md:2900
EFF.GRTJC.82	eff-unit	GRTJC	scope record	record	F	OPEN	EFF-GRTJC.md:2929
EFF.GRTJC.83	eff-unit	GRTJC	fence	record	F	OPEN	EFF-GRTJC.md:2964
EFF.GRTJC.84	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:3014
EFF.GRTJC.85	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:3045
EFF.GRTJC.86	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:3111
EFF.GRTJC.87	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:3150
EFF.GRTJC.88	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:3175
EFF.GRTJC.89	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:3202
EFF.GRTJC.90	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:3248
EFF.GRTJC.91	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:3275
EFF.GRTJC.92	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:3305
EFF.GRTJC.93	eff-unit	GRTJC	definition	math	F	OPEN	EFF-GRTJC.md:3343
EFF.GRTJC.94	eff-unit	GRTJC	lemma	math	F	OPEN	EFF-GRTJC.md:3382
EFF.GRTJC.95	eff-unit	GRTJC	scope record	record	F	OPEN	EFF-GRTJC.md:3410
EFF.GRTJC.96	eff-unit	GRTJC	TABLE	record	F	OPEN	EFF-GRTJC.md:3430
EFF.GRTJC.97	eff-unit	GRTJC	?	record	F	OPEN	EFF-GRTJC.md:3473
EFF.GRTJC.105	eff-unit	GRTJC	preregistration	record	F	OPEN	EFF-GRTJC.md:3522
EFF.GRTJC.106	eff-unit	GRTJC	instrument-record	record	F	OPEN	EFF-GRTJC.md:3570
EFF.GRTJC.107	eff-unit	GRTJC	run-record	record	F	OPEN	EFF-GRTJC.md:3607
EFF.GRTJC.108	eff-unit	GRTJC	run-record	record	F	OPEN	EFF-GRTJC.md:3655
EFF.GRTJC.109	eff-unit	GRTJC	run-record	record	F	OPEN	EFF-GRTJC.md:3683
EFF.GRTJC.110	eff-unit	GRTJC	preregistration	record	F	OPEN	EFF-GRTJC.md:3717
EFF.GRTJC.111	eff-unit	GRTJC	instrument-record	record	F	OPEN	EFF-GRTJC.md:3764
EFF.GRTJC.112	eff-unit	GRTJC	run-record	record	F	OPEN	EFF-GRTJC.md:3795
EFF.GRTJC.113	eff-unit	GRTJC	instrument-record	record	F	OPEN	EFF-GRTJC.md:3852
EFF.GRTJC.114	eff-unit	GRTJC	preregistration	record	F	OPEN	EFF-GRTJC.md:3885
EFF.GRTJC.115	eff-unit	GRTJC	run-record	record	F	OPEN	EFF-GRTJC.md:3923
EFF.GRTJC.116	eff-unit	GRTJC	instrument-record	record	F	OPEN	EFF-GRTJC.md:3956
EFF.GRTJC.117	eff-unit	GRTJC	instrument-record	record	F	OPEN	EFF-GRTJC.md:4000
EFF.GRTJC.118	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:4067
EFF.GRTJC.119	eff-unit	GRTJC	TABLE	record	F	OPEN	EFF-GRTJC.md:4105
EFF.GRTJC.120	eff-unit	GRTJC	scope record	record	F	OPEN	EFF-GRTJC.md:4143
EFF.GRTJC.121	eff-unit	GRTJC	fence	record	F	OPEN	EFF-GRTJC.md:4187
EFF.GRTJC.122	eff-unit	GRTJC	acceptance-box	record	F	OPEN	EFF-GRTJC.md:4256
EFF.GRTJC.123	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:4295
EFF.GRTJC.124	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:4317
EFF.GRTJC.125	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:4350
EFF.GRTJC.126	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:4377
EFF.GRTJC.127	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:4414
EFF.GRTJC.128	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:4451
EFF.GRTJC.129	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:4481
EFF.GRTJC.130	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:4524
EFF.GRTJC.131	eff-unit	GRTJC	supplier-finding	record	F	OPEN	EFF-GRTJC.md:4556
EFF.GRTJC.132	eff-unit	GRTJC	changes-record	record	F	OPEN	EFF-GRTJC.md:4588
EFF.GRTW2.01	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:318
EFF.GRTW2.02	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:336
EFF.GRTW2.03	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:362
EFF.GRTW2.04	eff-unit	GRTW2	theorem	math	F	OPEN	EFF-GRTW2.md:450
EFF.GRTW2.05	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:495
EFF.GRTW2.06	eff-unit	GRTW2	fence	record	F	OPEN	EFF-GRTW2.md:571
EFF.GRTW2.07	eff-unit	GRTW2	instrument-record	record	F	OPEN	EFF-GRTW2.md:612
EFF.GRTW2.08	eff-unit	GRTW2	hypothesis	math	F	OPEN	EFF-GRTW2.md:640
EFF.GRTW2.09	eff-unit	GRTW2	definition	math	F	OPEN	EFF-GRTW2.md:679
EFF.GRTW2.10	eff-unit	GRTW2	definition	math	F	OPEN	EFF-GRTW2.md:708
EFF.GRTW2.11	eff-unit	GRTW2	lemma	math	F	OPEN	EFF-GRTW2.md:746
EFF.GRTW2.12	eff-unit	GRTW2	lemma	math	F	OPEN	EFF-GRTW2.md:774
EFF.GRTW2.13	eff-unit	GRTW2	lemma	math	F	OPEN	EFF-GRTW2.md:812
EFF.GRTW2.14	eff-unit	GRTW2	lemma	math	F	OPEN	EFF-GRTW2.md:867
EFF.GRTW2.15	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:904
EFF.GRTW2.16	eff-unit	GRTW2	lemma	math	F	OPEN	EFF-GRTW2.md:931
EFF.GRTW2.17	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:967
EFF.GRTW2.18	eff-unit	GRTW2	theorem	math	F	OPEN	EFF-GRTW2.md:1006
EFF.GRTW2.19	eff-unit	GRTW2	definition	math	F	OPEN	EFF-GRTW2.md:1059
EFF.GRTW2.20	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:1095
EFF.GRTW2.21	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:1122
EFF.GRTW2.22	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:1153
EFF.GRTW2.23	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:1186
EFF.GRTW2.24	eff-unit	GRTW2	lemma	math	F	OPEN	EFF-GRTW2.md:1229
EFF.GRTW2.25	eff-unit	GRTW2	theorem	math	F	OPEN	EFF-GRTW2.md:1283
EFF.GRTW2.26	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:1332
EFF.GRTW2.27	eff-unit	GRTW2	definition	math	F	OPEN	EFF-GRTW2.md:1395
EFF.GRTW2.28	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:1441
EFF.GRTW2.29	eff-unit	GRTW2	theorem	math	F	OPEN	EFF-GRTW2.md:1469
EFF.GRTW2.30	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:1531
EFF.GRTW2.31	eff-unit	GRTW2	lemma	math	F	OPEN	EFF-GRTW2.md:1609
EFF.GRTW2.32	eff-unit	GRTW2	run-record	record	F	OPEN	EFF-GRTW2.md:1662
EFF.GRTW2.33	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:1734
EFF.GRTW2.34	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:1827
EFF.GRTW2.35	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:1883
EFF.GRTW2.36	eff-unit	GRTW2	lemma	math	F	OPEN	EFF-GRTW2.md:1923
EFF.GRTW2.37	eff-unit	GRTW2	table	math	F	OPEN	EFF-GRTW2.md:1971
EFF.GRTW2.38	eff-unit	GRTW2	table	math	F	OPEN	EFF-GRTW2.md:2024
EFF.GRTW2.39	eff-unit	GRTW2	scope-record	record	F	OPEN	EFF-GRTW2.md:2060
EFF.GRTW2.40	eff-unit	GRTW2	fence	record	F	OPEN	EFF-GRTW2.md:2127
EFF.GRTW2.41	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2175
EFF.GRTW2.42	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2223
EFF.GRTW2.43	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2261
EFF.GRTW2.44	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2305
EFF.GRTW2.45	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2396
EFF.GRTW2.46	eff-unit	GRTW2	acceptance-box	record	F	OPEN	EFF-GRTW2.md:2417
EFF.GRTW2.47	eff-unit	GRTW2	fence	record	F	OPEN	EFF-GRTW2.md:2463
EFF.GRTW2.48	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2481
EFF.GRTW2.49	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2519
EFF.GRTW2.50	eff-unit	GRTW2	lemma	math	F	OPEN	EFF-GRTW2.md:2573
EFF.GRTW2.51	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2631
EFF.GRTW2.52	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2655
EFF.GRTW2.53	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2680
EFF.GRTW2.54	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2703
EFF.GRTW2.55	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2742
EFF.GRTW2.56	eff-unit	GRTW2	theorem	math	F	OPEN	EFF-GRTW2.md:2789
EFF.GRTW2.57	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2868
EFF.GRTW2.58	eff-unit	GRTW2	theorem	math	F	OPEN	EFF-GRTW2.md:2917
EFF.GRTW2.59	eff-unit	GRTW2	changes-record	record	F	OPEN	EFF-GRTW2.md:2972
EFF.GRTW2.60	eff-unit	GRTW2	instrument-record	record	F	OPEN	EFF-GRTW2.md:3011
EFF.HE3.01	eff-unit	HE3	changes-record	record	B	OPEN	EFF-HE3.md:259
EFF.HE3.02	eff-unit	HE3	changes-record	record	B	OPEN	EFF-HE3.md:285
EFF.HE3.03	eff-unit	HE3	fence	record	B	OPEN	EFF-HE3.md:335
EFF.HE3.04	eff-unit	HE3	fence	record	B	OPEN	EFF-HE3.md:424
EFF.HE3.05	eff-unit	HE3	table	math	B	OPEN	EFF-HE3.md:462
EFF.HE3.06	eff-unit	HE3	table	math	B	OPEN	EFF-HE3.md:508
EFF.HE3.07	eff-unit	HE3	table	math	B	OPEN	EFF-HE3.md:546
EFF.HE3.08	eff-unit	HE3	hypothesis	math	B	OPEN	EFF-HE3.md:595
EFF.HE3.09	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:617
EFF.HE3.10	eff-unit	HE3	definition	math	B	OPEN	EFF-HE3.md:643
EFF.HE3.11	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:683
EFF.HE3.12	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:791
EFF.HE3.13	eff-unit	HE3	definition	math	B	OPEN	EFF-HE3.md:845
EFF.HE3.14	eff-unit	HE3	definition	math	B	OPEN	EFF-HE3.md:878
EFF.HE3.15	eff-unit	HE3	definition	math	B	OPEN	EFF-HE3.md:947
EFF.HE3.16	eff-unit	HE3	theorem	math	B	OPEN	EFF-HE3.md:996
EFF.HE3.17	eff-unit	HE3	theorem	math	B	OPEN	EFF-HE3.md:1042
EFF.HE3.18	eff-unit	HE3	theorem	math	B	OPEN	EFF-HE3.md:1110
EFF.HE3.19	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:1145
EFF.HE3.20	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:1233
EFF.HE3.21	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:1307
EFF.HE3.22	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:1386
EFF.HE3.23	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:1449
EFF.HE3.24	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:1505
EFF.HE3.25	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:1564
EFF.HE3.26	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:1625
EFF.HE3.27	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:1657
EFF.HE3.28	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:1759
EFF.HE3.29	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:1783
EFF.HE3.30	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:1864
EFF.HE3.31	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:1916
EFF.HE3.32	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:1972
EFF.HE3.33	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:2056
EFF.HE3.34	eff-unit	HE3	theorem	math	B	OPEN	EFF-HE3.md:2134
EFF.HE3.35	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:2242
EFF.HE3.36	eff-unit	HE3	theorem	math	B	OPEN	EFF-HE3.md:2292
EFF.HE3.37	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:2340
EFF.HE3.38	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:2415
EFF.HE3.39	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:2443
EFF.HE3.40	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:2488
EFF.HE3.41	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:2515
EFF.HE3.42	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:2556
EFF.HE3.43	eff-unit	HE3	instrument-record	record	B	OPEN	EFF-HE3.md:2582
EFF.HE3.44	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:2624
EFF.HE3.45	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:2708
EFF.HE3.46	eff-unit	HE3	instrument-record	record	B	OPEN	EFF-HE3.md:2741
EFF.HE3.47	eff-unit	HE3	instrument-record	record	B	OPEN	EFF-HE3.md:2770
EFF.HE3.48	eff-unit	HE3	instrument-record	record	B	OPEN	EFF-HE3.md:2803
EFF.HE3.49	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:2828
EFF.HE3.50	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:2859
EFF.HE3.51	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:2879
EFF.HE3.52	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:2899
EFF.HE3.53	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:2950
EFF.HE3.54	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:2998
EFF.HE3.55	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:3039
EFF.HE3.56	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:3097
EFF.HE3.57	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:3127
EFF.HE3.58	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:3161
EFF.HE3.59	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:3197
EFF.HE3.60	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:3225
EFF.HE3.61	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:3268
EFF.HE3.62	eff-unit	HE3	run-record	record	B	OPEN	EFF-HE3.md:3300
EFF.HE3.63	eff-unit	HE3	scope-record	record	B	OPEN	EFF-HE3.md:3347
EFF.HE3.64	eff-unit	HE3	acceptance-box	record	B	OPEN	EFF-HE3.md:3380
EFF.HE3.65	eff-unit	HE3	changes-record	record	B	OPEN	EFF-HE3.md:3419
EFF.HE3.66	eff-unit	HE3	changes-record	record	B	OPEN	EFF-HE3.md:3474
EFF.HE3.67	eff-unit	HE3	changes-record	record	B	OPEN	EFF-HE3.md:3511
EFF.HE3.68	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:3602
EFF.HE3.69	eff-unit	HE3	lemma	math	B	OPEN	EFF-HE3.md:3679
EFF.HE3.70	eff-unit	HE3	changes-record	record	B	OPEN	EFF-HE3.md:3748
EFF.HE3.71	eff-unit	HE3	changes-record	record	B	OPEN	EFF-HE3.md:3798
EFF.HE3.72	eff-unit	HE3	instrument-record	record	B	OPEN	EFF-HE3.md:3848
EFF.HE7.01	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:284
EFF.HE7.02	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:314
EFF.HE7.03	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:361
EFF.HE7.04	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:425
EFF.HE7.05	eff-unit	HE7	hypothesis	math	B	OPEN	EFF-HE7.md:451
EFF.HE7.06	eff-unit	HE7	definition	math	B	OPEN	EFF-HE7.md:476
EFF.HE7.07	eff-unit	HE7	definition	math	B	OPEN	EFF-HE7.md:510
EFF.HE7.08	eff-unit	HE7	convention	math	B	OPEN	EFF-HE7.md:531
EFF.HE7.09	eff-unit	HE7	convention	math	B	OPEN	EFF-HE7.md:565
EFF.HE7.10	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:603
EFF.HE7.11	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:621
EFF.HE7.12	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:701
EFF.HE7.13	eff-unit	HE7	theorem	math	B	OPEN	EFF-HE7.md:745
